"datetime"	"gprmc_latitude"	"gprmc_longitude"	"sbe37o_temp"	"sbe16pls_salinity"	"pco2cv_CO2"	"sbe37o_oxy"
"2017-12-07T09:32:08"	45.69791	13.708475	NA	NA	NA	NA
"2017-12-07T10:02:08"	45.697968	13.708468	NA	NA	NA	NA
"2017-12-07T10:06:41"	NA	NA	12.5477	NA	NA	5.507
"2017-12-07T10:08:10"	NA	NA	NA	37.7775	NA	NA
"2017-12-07T10:32:08"	45.697947	13.708473	NA	NA	NA	NA
"2017-12-07T11:02:04"	45.697875	13.708535	NA	NA	NA	NA
"2017-12-07T11:06:42"	NA	NA	12.5557	NA	NA	5.549
"2017-12-07T11:08:11"	NA	NA	NA	37.7806	NA	NA
"2017-12-07T11:32:12"	45.697882	13.708492	NA	NA	NA	NA
"2017-12-07T12:02:08"	45.697902	13.708478	NA	NA	NA	NA
"2017-12-07T12:06:41"	NA	NA	12.5795	NA	NA	5.567
"2017-12-07T12:08:11"	NA	NA	NA	37.7848	NA	NA
"2017-12-07T12:32:08"	45.697913	13.708488	NA	NA	NA	NA
"2017-12-07T13:02:09"	45.697917	13.708507	NA	NA	NA	NA
"2017-12-07T13:06:42"	NA	NA	12.6124	NA	NA	5.577
"2017-12-07T13:08:11"	NA	NA	NA	37.7961	NA	NA
"2017-12-07T13:32:05"	45.697945	13.708465	NA	NA	NA	NA
"2017-12-07T14:02:12"	45.697922	13.708425	NA	NA	NA	NA
"2017-12-07T14:06:42"	NA	NA	12.5898	NA	NA	5.578
"2017-12-07T14:08:10"	NA	NA	NA	37.7947	NA	NA
"2017-12-07T14:32:08"	45.697865	13.708485	NA	NA	NA	NA
"2017-12-07T15:02:08"	45.697888	13.708442	NA	NA	NA	NA
"2017-12-07T15:06:41"	NA	NA	12.6045	NA	NA	5.589
"2017-12-07T15:08:10"	NA	NA	NA	37.8011	NA	NA
"2017-12-07T15:32:08"	45.697857	13.708458	NA	NA	NA	NA
"2017-12-07T16:02:04"	45.69788	13.708462	NA	NA	NA	NA
"2017-12-07T16:06:42"	NA	NA	12.5981	NA	NA	5.588
"2017-12-07T16:08:10"	NA	NA	NA	37.8017	NA	NA
"2017-12-07T16:32:12"	45.697818	13.708463	NA	NA	NA	NA
"2017-12-07T17:02:08"	45.697865	13.708447	NA	NA	NA	NA
"2017-12-07T17:06:41"	NA	NA	12.5789	NA	NA	5.588
"2017-12-07T17:08:11"	NA	NA	NA	37.8085	NA	NA
"2017-12-07T17:32:08"	45.697897	13.708443	NA	NA	NA	NA
"2017-12-07T18:02:08"	45.69786	13.70847	NA	NA	NA	NA
"2017-12-07T18:06:41"	NA	NA	12.5485	NA	NA	5.578
"2017-12-07T18:08:11"	NA	NA	NA	37.8061	NA	NA
"2017-12-07T18:32:04"	45.697872	13.708457	NA	NA	NA	NA
"2017-12-07T19:02:13"	45.69786	13.708482	NA	NA	NA	NA
"2017-12-07T19:06:42"	NA	NA	12.5126	NA	NA	5.574
"2017-12-07T19:08:11"	NA	NA	NA	37.8049	NA	NA
"2017-12-07T19:32:08"	45.697833	13.708502	NA	NA	NA	NA
"2017-12-07T20:02:08"	45.697863	13.70849	NA	NA	NA	NA
"2017-12-07T20:06:41"	NA	NA	12.4959	NA	NA	5.573
"2017-12-07T20:08:11"	NA	NA	NA	37.8024	NA	NA
"2017-12-07T20:32:08"	45.697892	13.708487	NA	NA	NA	NA
"2017-12-07T21:02:04"	45.697952	13.708482	NA	NA	NA	NA
"2017-12-07T21:06:42"	NA	NA	12.4693	NA	NA	5.553
"2017-12-07T21:08:10"	NA	NA	NA	37.7997	NA	NA
"2017-12-07T21:32:13"	45.697895	13.708505	NA	NA	NA	NA
"2017-12-07T22:02:09"	45.697872	13.70846	NA	NA	NA	NA
"2017-12-07T22:32:08"	45.697853	13.70847	NA	NA	NA	NA
"2017-12-07T23:02:08"	45.697887	13.708455	NA	NA	NA	NA
"2017-12-07T23:06:42"	NA	NA	12.4878	NA	NA	5.57
"2017-12-07T23:08:10"	NA	NA	NA	37.806	NA	NA
"2017-12-07T23:32:05"	45.697898	13.708463	NA	NA	NA	NA
"2017-12-08T00:02:12"	45.697945	13.70846	NA	NA	NA	NA
"2017-12-08T00:06:42"	NA	NA	12.4902	NA	NA	5.575
"2017-12-08T00:08:11"	NA	NA	NA	37.8103	NA	NA
"2017-12-08T00:32:08"	45.697963	13.708413	NA	NA	NA	NA
"2017-12-08T01:02:08"	45.697828	13.708472	NA	NA	NA	NA
"2017-12-08T01:06:41"	NA	NA	12.4828	NA	NA	5.568
"2017-12-08T01:08:11"	NA	NA	NA	37.7961	NA	NA
"2017-12-08T01:32:08"	45.697882	13.708477	NA	NA	NA	NA
"2017-12-08T02:02:04"	45.697913	13.708455	NA	NA	NA	NA
"2017-12-08T02:32:12"	45.697945	13.708477	NA	NA	NA	NA
"2017-12-08T03:02:09"	45.697917	13.708452	NA	NA	NA	NA
"2017-12-08T03:06:42"	NA	NA	12.4353	NA	NA	5.506
"2017-12-08T03:08:11"	NA	NA	NA	37.7934	NA	NA
"2017-12-08T03:32:09"	45.697928	13.7085	NA	NA	NA	NA
"2017-12-08T04:02:08"	45.697915	13.708485	NA	NA	NA	NA
"2017-12-08T04:06:41"	NA	NA	12.4429	NA	NA	5.504
"2017-12-08T04:08:11"	NA	NA	NA	37.7904	NA	NA
"2017-12-08T04:32:04"	45.697922	13.708495	NA	NA	NA	NA
"2017-12-08T05:02:12"	45.697917	13.70849	NA	NA	NA	NA
"2017-12-08T05:06:42"	NA	NA	12.4459	NA	NA	5.498
"2017-12-08T05:08:11"	NA	NA	NA	37.79	NA	NA
"2017-12-08T05:32:08"	45.697943	13.708487	NA	NA	NA	NA
"2017-12-08T06:02:08"	45.697915	13.708455	NA	NA	NA	NA
"2017-12-08T06:06:41"	NA	NA	12.4375	NA	NA	5.52
"2017-12-08T06:08:10"	NA	NA	NA	37.7901	NA	NA
"2017-12-08T06:32:08"	45.69791	13.708447	NA	NA	NA	NA
"2017-12-08T07:02:04"	45.697943	13.708452	NA	NA	NA	NA
"2017-12-08T07:06:42"	NA	NA	12.4429	NA	NA	5.507
"2017-12-08T07:08:10"	NA	NA	NA	37.7874	NA	NA
"2017-12-08T07:32:12"	45.697865	13.708467	NA	NA	NA	NA
"2017-12-08T08:02:09"	45.697895	13.708452	NA	NA	NA	NA
"2017-12-08T08:06:42"	NA	NA	12.419	NA	NA	5.509
"2017-12-08T08:08:10"	NA	NA	NA	37.7869	NA	NA
"2017-12-08T08:32:08"	45.697928	13.708457	NA	NA	NA	NA
"2017-12-08T09:02:08"	45.697928	13.708452	NA	NA	NA	NA
"2017-12-08T09:06:42"	NA	NA	12.4535	NA	NA	5.517
"2017-12-08T09:08:10"	NA	NA	NA	37.7871	NA	NA
"2017-12-08T09:32:05"	45.697903	13.70846	NA	NA	NA	NA
"2017-12-08T10:02:12"	45.697915	13.708457	NA	NA	NA	NA
"2017-12-08T10:06:42"	NA	NA	12.4616	NA	NA	5.524
"2017-12-08T10:08:11"	NA	NA	NA	37.7884	NA	NA
"2017-12-08T10:32:08"	45.697987	13.708443	NA	NA	NA	NA
"2017-12-08T11:02:08"	45.69798	13.708475	NA	NA	NA	NA
"2017-12-08T11:06:41"	NA	NA	12.4785	NA	NA	5.547
"2017-12-08T11:08:10"	NA	NA	NA	37.7882	NA	NA
"2017-12-08T11:32:09"	45.697987	13.708513	NA	NA	NA	NA
"2017-12-08T12:02:04"	45.698045	13.708507	NA	NA	NA	NA
"2017-12-08T12:06:42"	NA	NA	12.4286	NA	NA	5.57
"2017-12-08T12:08:11"	NA	NA	NA	37.7861	NA	NA
"2017-12-08T12:32:12"	45.698008	13.708605	NA	NA	NA	NA
"2017-12-08T13:02:09"	45.698103	13.708507	NA	NA	NA	NA
"2017-12-08T13:06:42"	NA	NA	12.4206	NA	NA	5.589
"2017-12-08T13:08:11"	NA	NA	NA	37.7743	NA	NA
"2017-12-08T13:32:08"	45.698037	13.708512	NA	NA	NA	NA
"2017-12-08T14:02:08"	45.69802	13.708498	NA	NA	NA	NA
"2017-12-08T14:06:41"	NA	NA	12.4862	NA	NA	5.57
"2017-12-08T14:08:11"	NA	NA	NA	37.7897	NA	NA
"2017-12-08T14:32:04"	45.698017	13.708487	NA	NA	NA	NA
"2017-12-08T15:02:12"	45.697975	13.708473	NA	NA	NA	NA
"2017-12-08T15:06:42"	NA	NA	12.5155	NA	NA	5.561
"2017-12-08T15:08:11"	NA	NA	NA	37.7665	NA	NA
"2017-12-08T15:32:08"	45.697912	13.708532	NA	NA	NA	NA
"2017-12-08T16:02:08"	45.697927	13.708538	NA	NA	NA	NA
"2017-12-08T16:06:41"	NA	NA	12.5251	NA	NA	5.551
"2017-12-08T16:08:11"	NA	NA	NA	37.7472	NA	NA
"2017-12-08T16:32:08"	45.6979	13.708495	NA	NA	NA	NA
"2017-12-08T17:02:04"	45.698003	13.708452	NA	NA	NA	NA
"2017-12-08T17:06:42"	NA	NA	12.5492	NA	NA	5.543
"2017-12-08T17:08:11"	NA	NA	NA	37.7637	NA	NA
"2017-12-08T17:32:12"	45.697913	13.708457	NA	NA	NA	NA
"2017-12-08T18:02:08"	45.697893	13.708517	NA	NA	NA	NA
"2017-12-08T18:06:41"	NA	NA	12.5726	NA	NA	5.55
"2017-12-08T18:08:11"	NA	NA	NA	37.7219	NA	NA
"2017-12-08T18:32:08"	45.697843	13.708497	NA	NA	NA	NA
"2017-12-08T19:02:08"	45.697863	13.708465	NA	NA	NA	NA
"2017-12-08T19:06:41"	NA	NA	12.5249	NA	NA	5.577
"2017-12-08T19:08:11"	NA	NA	NA	37.77	NA	NA
"2017-12-08T19:32:05"	45.697812	13.708487	NA	NA	NA	NA
"2017-12-08T20:02:13"	45.697835	13.70848	NA	NA	NA	NA
"2017-12-08T20:06:42"	NA	NA	12.461	NA	NA	5.593
"2017-12-08T20:08:10"	NA	NA	NA	37.7784	NA	NA
"2017-12-08T20:32:08"	45.69784	13.708468	NA	NA	NA	NA
"2017-12-08T21:02:08"	45.697898	13.70848	NA	NA	NA	NA
"2017-12-08T21:06:41"	NA	NA	12.4088	NA	NA	5.604
"2017-12-08T21:08:11"	NA	NA	NA	37.7828	NA	NA
"2017-12-08T21:32:08"	45.698023	13.708465	NA	NA	NA	NA
"2017-12-08T22:02:04"	45.69796	13.708482	NA	NA	NA	NA
"2017-12-08T22:06:42"	NA	NA	12.2961	NA	NA	5.61
"2017-12-08T22:08:11"	NA	NA	NA	37.785	NA	NA
"2017-12-08T22:32:12"	45.697865	13.708482	NA	NA	NA	NA
"2017-12-08T23:02:09"	45.697927	13.708468	NA	NA	NA	NA
"2017-12-08T23:06:42"	NA	NA	12.257	NA	NA	5.62
"2017-12-08T23:08:11"	NA	NA	NA	37.7824	NA	NA
"2017-12-08T23:32:08"	45.697858	13.708427	NA	NA	NA	NA
"2017-12-09T00:06:42"	NA	NA	12.1852	NA	NA	5.588
"2017-12-09T00:08:11"	NA	NA	NA	37.7841	NA	NA
"2017-12-09T00:32:04"	45.69784	13.70829	NA	NA	NA	NA
"2017-12-09T01:02:12"	45.697647	13.708263	NA	NA	NA	NA
"2017-12-09T01:06:42"	NA	NA	12.3499	NA	NA	5.572
"2017-12-09T01:08:11"	NA	NA	NA	37.7106	NA	NA
"2017-12-09T01:32:08"	45.697848	13.708382	NA	NA	NA	NA
"2017-12-09T02:02:29"	45.69778	13.708465	NA	NA	NA	NA
"2017-12-09T02:06:42"	NA	NA	12.3539	NA	NA	5.559
"2017-12-09T02:08:10"	NA	NA	NA	37.7276	NA	NA
"2017-12-09T02:32:08"	45.69791	13.708443	NA	NA	NA	NA
"2017-12-09T03:02:04"	45.697837	13.70845	NA	NA	NA	NA
"2017-12-09T03:06:42"	NA	NA	12.2756	NA	NA	5.541
"2017-12-09T03:08:10"	NA	NA	NA	37.7235	NA	NA
"2017-12-09T03:32:12"	45.697873	13.708423	NA	NA	NA	NA
"2017-12-09T04:02:08"	45.697867	13.708457	NA	NA	NA	NA
"2017-12-09T04:06:41"	NA	NA	12.1171	NA	NA	5.551
"2017-12-09T04:08:11"	NA	NA	NA	37.723	NA	NA
"2017-12-09T04:32:08"	45.69785	13.708463	NA	NA	NA	NA
"2017-12-09T05:02:08"	45.69786	13.708473	NA	NA	NA	NA
"2017-12-09T05:06:41"	NA	NA	12.1107	NA	NA	5.538
"2017-12-09T05:08:11"	NA	NA	NA	37.7213	NA	NA
"2017-12-09T05:32:04"	45.697942	13.708458	NA	NA	NA	NA
"2017-12-09T06:02:12"	45.697908	13.708468	NA	NA	NA	NA
"2017-12-09T06:06:42"	NA	NA	12.1842	NA	NA	5.527
"2017-12-09T06:08:10"	NA	NA	NA	37.7157	NA	NA
"2017-12-09T06:32:09"	45.697908	13.708458	NA	NA	NA	NA
"2017-12-09T07:02:09"	45.697895	13.708465	NA	NA	NA	NA
"2017-12-09T07:06:42"	NA	NA	12.1873	NA	NA	5.532
"2017-12-09T07:08:11"	NA	NA	NA	37.7383	NA	NA
"2017-12-09T07:32:08"	45.69786	13.708468	NA	NA	NA	NA
"2017-12-09T08:02:04"	45.697867	13.708468	NA	NA	NA	NA
"2017-12-09T08:06:42"	NA	NA	12.2602	NA	NA	5.519
"2017-12-09T08:08:11"	NA	NA	NA	37.7292	NA	NA
"2017-12-09T08:32:13"	45.697888	13.708475	NA	NA	NA	NA
"2017-12-09T09:02:09"	45.697847	13.70843	NA	NA	NA	NA
"2017-12-09T09:06:42"	NA	NA	12.2475	NA	NA	5.507
"2017-12-09T09:08:11"	NA	NA	NA	37.7258	NA	NA
"2017-12-09T09:32:09"	45.697775	13.708417	NA	NA	NA	NA
"2017-12-09T10:02:08"	45.697785	13.708458	NA	NA	NA	NA
"2017-12-09T10:06:41"	NA	NA	12.2302	NA	NA	5.537
"2017-12-09T10:08:11"	NA	NA	NA	37.7166	NA	NA
"2017-12-09T10:32:05"	45.697827	13.70848	NA	NA	NA	NA
"2017-12-09T11:02:12"	45.697807	13.708467	NA	NA	NA	NA
"2017-12-09T11:06:42"	NA	NA	11.9761	NA	NA	5.571
"2017-12-09T11:08:11"	NA	NA	NA	37.6979	NA	NA
"2017-12-09T11:32:08"	45.697823	13.708438	NA	NA	NA	NA
"2017-12-09T12:02:08"	45.69787	13.70846	NA	NA	NA	NA
"2017-12-09T12:06:41"	NA	NA	11.9766	NA	NA	5.572
"2017-12-09T12:08:11"	NA	NA	NA	37.6961	NA	NA
"2017-12-09T12:32:08"	45.697897	13.70848	NA	NA	NA	NA
"2017-12-09T13:02:04"	45.697927	13.708462	NA	NA	NA	NA
"2017-12-09T13:06:42"	NA	NA	11.9823	NA	NA	5.561
"2017-12-09T13:08:11"	NA	NA	NA	37.6532	NA	NA
"2017-12-09T13:32:13"	45.697827	13.70846	NA	NA	NA	NA
"2017-12-09T14:02:08"	45.697813	13.70848	NA	NA	NA	NA
"2017-12-09T14:06:41"	NA	NA	11.961	NA	NA	5.592
"2017-12-09T14:08:10"	NA	NA	NA	37.6626	NA	NA
"2017-12-09T14:32:08"	45.697893	13.70844	NA	NA	NA	NA
"2017-12-09T15:02:08"	45.697863	13.708417	NA	NA	NA	NA
"2017-12-09T15:06:41"	NA	NA	12.0862	NA	NA	5.586
"2017-12-09T15:08:10"	NA	NA	NA	37.6923	NA	NA
"2017-12-09T15:32:05"	45.697863	13.708452	NA	NA	NA	NA
"2017-12-09T16:02:12"	45.697857	13.708447	NA	NA	NA	NA
"2017-12-09T16:06:42"	NA	NA	12.1344	NA	NA	5.595
"2017-12-09T16:08:10"	NA	NA	NA	37.6846	NA	NA
"2017-12-09T16:32:08"	45.697835	13.708413	NA	NA	NA	NA
"2017-12-09T17:02:08"	45.697842	13.708425	NA	NA	NA	NA
"2017-12-09T17:06:41"	NA	NA	12.0844	NA	NA	5.591
"2017-12-09T17:08:10"	NA	NA	NA	37.6803	NA	NA
"2017-12-09T17:32:08"	45.697832	13.708412	NA	NA	NA	NA
"2017-12-09T18:02:04"	45.697848	13.708435	NA	NA	NA	NA
"2017-12-09T18:06:42"	NA	NA	11.9128	NA	NA	5.598
"2017-12-09T18:08:11"	NA	NA	NA	37.6907	NA	NA
"2017-12-09T18:32:12"	45.697837	13.708468	NA	NA	NA	NA
"2017-12-09T19:02:08"	45.697833	13.708452	NA	NA	NA	NA
"2017-12-09T19:06:41"	NA	NA	11.9678	NA	NA	5.57
"2017-12-09T19:08:11"	NA	NA	NA	37.713	NA	NA
"2017-12-09T19:32:08"	45.697815	13.708482	NA	NA	NA	NA
"2017-12-09T20:02:08"	45.697847	13.708458	NA	NA	NA	NA
"2017-12-09T20:06:41"	NA	NA	11.994	NA	NA	5.582
"2017-12-09T20:08:10"	NA	NA	NA	37.705	NA	NA
"2017-12-09T20:32:04"	45.697892	13.708467	NA	NA	NA	NA
"2017-12-09T21:02:12"	45.697877	13.708477	NA	NA	NA	NA
"2017-12-09T21:06:42"	NA	NA	11.918	NA	NA	5.589
"2017-12-09T21:08:10"	NA	NA	NA	37.6953	NA	NA
"2017-12-09T21:32:08"	45.69793	13.708445	NA	NA	NA	NA
"2017-12-09T22:02:08"	45.69789	13.708458	NA	NA	NA	NA
"2017-12-09T22:06:41"	NA	NA	11.9569	NA	NA	5.595
"2017-12-09T22:08:11"	NA	NA	NA	37.6781	NA	NA
"2017-12-09T22:32:08"	45.697828	13.708452	NA	NA	NA	NA
"2017-12-09T23:02:04"	45.697965	13.708463	NA	NA	NA	NA
"2017-12-09T23:06:42"	NA	NA	11.8464	NA	NA	5.602
"2017-12-09T23:08:11"	NA	NA	NA	37.6793	NA	NA
"2017-12-09T23:32:12"	45.697892	13.708457	NA	NA	NA	NA
"2017-12-10T00:02:08"	45.69791	13.708412	NA	NA	NA	NA
"2017-12-10T00:06:41"	NA	NA	11.7906	NA	NA	5.604
"2017-12-10T00:08:11"	NA	NA	NA	37.6825	NA	NA
"2017-12-10T00:32:08"	45.697903	13.70845	NA	NA	NA	NA
"2017-12-10T01:02:08"	45.697892	13.70845	NA	NA	NA	NA
"2017-12-10T01:06:41"	NA	NA	11.7258	NA	NA	5.61
"2017-12-10T01:08:11"	NA	NA	NA	37.6679	NA	NA
"2017-12-10T01:32:09"	45.697908	13.708452	NA	NA	NA	NA
"2017-12-10T02:02:04"	45.697917	13.70845	NA	NA	NA	NA
"2017-12-10T02:06:42"	NA	NA	11.787	NA	NA	5.601
"2017-12-10T02:08:11"	NA	NA	NA	37.68	NA	NA
"2017-12-10T02:32:12"	45.697915	13.708458	NA	NA	NA	NA
"2017-12-10T03:02:08"	45.697848	13.708453	NA	NA	NA	NA
"2017-12-10T03:06:41"	NA	NA	11.8124	NA	NA	5.596
"2017-12-10T03:08:11"	NA	NA	NA	37.6582	NA	NA
"2017-12-10T03:32:08"	45.697858	13.708447	NA	NA	NA	NA
"2017-12-10T04:02:08"	45.697932	13.708433	NA	NA	NA	NA
"2017-12-10T04:06:41"	NA	NA	11.8384	NA	NA	5.589
"2017-12-10T04:08:11"	NA	NA	NA	37.6778	NA	NA
"2017-12-10T04:32:04"	45.698042	13.708465	NA	NA	NA	NA
"2017-12-10T05:02:12"	45.69806	13.708435	NA	NA	NA	NA
"2017-12-10T05:32:08"	45.698065	13.708398	NA	NA	NA	NA
"2017-12-10T06:02:08"	45.698033	13.7084	NA	NA	NA	NA
"2017-12-10T06:06:41"	NA	NA	11.5472	NA	NA	5.612
"2017-12-10T06:08:11"	NA	NA	NA	37.6287	NA	NA
"2017-12-10T06:32:08"	45.698022	13.708368	NA	NA	NA	NA
"2017-12-10T07:02:04"	45.698138	13.70845	NA	NA	NA	NA
"2017-12-10T07:06:42"	NA	NA	11.7437	NA	NA	5.593
"2017-12-10T07:08:11"	NA	NA	NA	37.6337	NA	NA
"2017-12-10T07:32:12"	45.697993	13.708373	NA	NA	NA	NA
"2017-12-10T08:02:09"	45.69795	13.708407	NA	NA	NA	NA
"2017-12-10T08:06:42"	NA	NA	11.4494	NA	NA	5.637
"2017-12-10T08:08:10"	NA	NA	NA	37.6166	NA	NA
"2017-12-10T08:32:08"	45.69783	13.708458	NA	NA	NA	NA
"2017-12-10T09:02:08"	45.698015	13.708383	NA	NA	NA	NA
"2017-12-10T09:06:41"	NA	NA	11.2405	NA	NA	5.672
"2017-12-10T09:08:11"	NA	NA	NA	37.6564	NA	NA
"2017-12-10T09:32:04"	45.698007	13.708413	NA	NA	NA	NA
"2017-12-10T10:02:12"	45.698037	13.70846	NA	NA	NA	NA
"2017-12-10T10:06:42"	NA	NA	11.428	NA	NA	5.668
"2017-12-10T10:08:10"	NA	NA	NA	37.6568	NA	NA
"2017-12-10T10:32:08"	45.697967	13.7085	NA	NA	NA	NA
"2017-12-10T11:02:08"	45.697945	13.708483	NA	NA	NA	NA
"2017-12-10T11:06:41"	NA	NA	11.3812	NA	NA	5.679
"2017-12-10T11:08:11"	NA	NA	NA	37.6588	NA	NA
"2017-12-10T11:32:08"	45.697963	13.708425	NA	NA	NA	NA
"2017-12-10T12:02:04"	45.697937	13.708393	NA	NA	NA	NA
"2017-12-10T12:06:42"	NA	NA	11.1823	NA	NA	5.691
"2017-12-10T12:08:10"	NA	NA	NA	37.6601	NA	NA
"2017-12-10T12:32:12"	45.697958	13.708423	NA	NA	NA	NA
"2017-12-10T13:02:09"	45.698073	13.708385	NA	NA	NA	NA
"2017-12-10T13:06:42"	NA	NA	11.1588	NA	NA	5.711
"2017-12-10T13:08:11"	NA	NA	NA	37.655	NA	NA
"2017-12-10T13:32:08"	45.697893	13.70838	NA	NA	NA	NA
"2017-12-10T14:02:08"	45.697987	13.708355	NA	NA	NA	NA
"2017-12-10T14:06:41"	NA	NA	10.9348	NA	NA	5.768
"2017-12-10T14:08:11"	NA	NA	NA	37.6611	NA	NA
"2017-12-10T14:32:04"	45.697985	13.708347	NA	NA	NA	NA
"2017-12-10T15:02:12"	45.69795	13.708345	NA	NA	NA	NA
"2017-12-10T15:06:42"	NA	NA	11.0982	NA	NA	5.747
"2017-12-10T15:08:11"	NA	NA	NA	37.6762	NA	NA
"2017-12-10T15:32:08"	45.697957	13.708362	NA	NA	NA	NA
"2017-12-10T16:02:08"	45.697918	13.708375	NA	NA	NA	NA
"2017-12-10T16:06:41"	NA	NA	11.2719	NA	NA	5.702
"2017-12-10T16:08:10"	NA	NA	NA	37.6793	NA	NA
"2017-12-10T16:32:08"	45.697903	13.708375	NA	NA	NA	NA
"2017-12-10T17:02:05"	45.697945	13.708355	NA	NA	NA	NA
"2017-12-10T17:06:42"	NA	NA	10.8745	NA	NA	5.742
"2017-12-10T17:08:11"	NA	NA	NA	37.6878	NA	NA
"2017-12-10T17:32:13"	45.697925	13.708378	NA	NA	NA	NA
"2017-12-10T18:02:08"	45.697943	13.708372	NA	NA	NA	NA
"2017-12-10T18:06:41"	NA	NA	11.0403	NA	NA	5.719
"2017-12-10T18:08:11"	NA	NA	NA	37.6956	NA	NA
"2017-12-10T18:32:08"	45.697967	13.708397	NA	NA	NA	NA
"2017-12-10T19:02:08"	45.697948	13.708397	NA	NA	NA	NA
"2017-12-10T19:06:41"	NA	NA	10.9452	NA	NA	5.74
"2017-12-10T19:08:11"	NA	NA	NA	37.7045	NA	NA
"2017-12-10T19:32:05"	45.698028	13.708447	NA	NA	NA	NA
"2017-12-10T20:02:12"	45.69803	13.708423	NA	NA	NA	NA
"2017-12-10T20:06:42"	NA	NA	10.9999	NA	NA	5.726
"2017-12-10T20:08:10"	NA	NA	NA	37.7032	NA	NA
"2017-12-10T20:32:08"	45.698003	13.70843	NA	NA	NA	NA
"2017-12-10T21:02:08"	45.698028	13.708432	NA	NA	NA	NA
"2017-12-10T21:06:41"	NA	NA	11.2627	NA	NA	5.683
"2017-12-10T21:08:11"	NA	NA	NA	37.6938	NA	NA
"2017-12-10T21:32:08"	45.698112	13.708395	NA	NA	NA	NA
"2017-12-10T22:02:04"	45.698097	13.708383	NA	NA	NA	NA
"2017-12-10T22:32:13"	45.697988	13.708425	NA	NA	NA	NA
"2017-12-10T23:02:08"	45.698027	13.708403	NA	NA	NA	NA
"2017-12-10T23:06:41"	NA	NA	11.5757	NA	NA	5.64
"2017-12-10T23:08:11"	NA	NA	NA	37.3618	NA	NA
"2017-12-10T23:32:08"	45.698062	13.7084	NA	NA	NA	NA
"2017-12-11T00:02:09"	45.698042	13.708445	NA	NA	NA	NA
"2017-12-11T00:06:42"	NA	NA	11.6593	NA	NA	5.632
"2017-12-11T00:08:11"	NA	NA	NA	37.3651	NA	NA
"2017-12-11T00:32:04"	45.698008	13.70848	NA	NA	NA	NA
"2017-12-11T01:02:12"	45.698085	13.708538	NA	NA	NA	NA
"2017-12-11T01:06:42"	NA	NA	11.5288	NA	NA	5.66
"2017-12-11T01:08:10"	NA	NA	NA	37.3171	NA	NA
"2017-12-11T01:32:08"	45.698048	13.708515	NA	NA	NA	NA
"2017-12-11T02:02:09"	45.698045	13.708495	NA	NA	NA	NA
"2017-12-11T02:06:42"	NA	NA	11.6496	NA	NA	5.639
"2017-12-11T02:08:11"	NA	NA	NA	37.2783	NA	NA
"2017-12-11T02:32:09"	45.698075	13.708497	NA	NA	NA	NA
"2017-12-11T03:02:05"	45.698012	13.708482	NA	NA	NA	NA
"2017-12-11T03:06:42"	NA	NA	11.3936	NA	NA	5.707
"2017-12-11T03:08:11"	NA	NA	NA	37.2808	NA	NA
"2017-12-11T03:32:12"	45.69798	13.70842	NA	NA	NA	NA
"2017-12-11T04:02:08"	45.697965	13.708452	NA	NA	NA	NA
"2017-12-11T04:06:41"	NA	NA	11.3042	NA	NA	5.686
"2017-12-11T04:08:11"	NA	NA	NA	37.2912	NA	NA
"2017-12-11T04:32:09"	45.697912	13.708443	NA	NA	NA	NA
"2017-12-11T05:02:08"	45.697962	13.708467	NA	NA	NA	NA
"2017-12-11T05:06:41"	NA	NA	11.3064	NA	NA	5.681
"2017-12-11T05:08:10"	NA	NA	NA	37.3046	NA	NA
"2017-12-11T05:32:04"	45.698027	13.70843	NA	NA	NA	NA
"2017-12-11T06:02:12"	45.697987	13.708402	NA	NA	NA	NA
"2017-12-11T06:06:42"	NA	NA	11.4034	NA	NA	5.664
"2017-12-11T06:08:11"	NA	NA	NA	37.3499	NA	NA
"2017-12-11T06:32:08"	45.697977	13.708418	NA	NA	NA	NA
"2017-12-11T07:02:08"	45.697975	13.708415	NA	NA	NA	NA
"2017-12-11T07:06:41"	NA	NA	11.4487	NA	NA	5.647
"2017-12-11T07:08:10"	NA	NA	NA	37.3657	NA	NA
"2017-12-11T07:32:08"	45.697903	13.708428	NA	NA	NA	NA
"2017-12-11T08:02:04"	45.697985	13.708447	NA	NA	NA	NA
"2017-12-11T08:06:42"	NA	NA	11.4516	NA	NA	5.648
"2017-12-11T08:08:11"	NA	NA	NA	37.3794	NA	NA
"2017-12-11T08:32:12"	45.698073	13.708427	NA	NA	NA	NA
"2017-12-11T09:02:09"	45.698088	13.708385	NA	NA	NA	NA
"2017-12-11T09:06:42"	NA	NA	11.3358	NA	NA	5.679
"2017-12-11T09:08:11"	NA	NA	NA	37.3975	NA	NA
"2017-12-11T09:32:09"	45.697947	13.708402	NA	NA	NA	NA
"2017-12-11T10:06:42"	NA	NA	11.6416	NA	NA	5.648
"2017-12-11T10:08:11"	NA	NA	NA	37.4192	NA	NA
"2017-12-11T11:02:08"	45.698188	13.708508	NA	NA	NA	NA
"2017-12-11T11:32:09"	45.698137	13.708477	NA	NA	NA	NA
"2017-12-11T12:02:08"	45.698468	13.70852	NA	NA	NA	NA
"2017-12-11T12:06:41"	NA	NA	11.7815	NA	NA	5.62
"2017-12-11T12:08:11"	NA	NA	NA	37.2335	NA	NA
"2017-12-11T12:32:08"	45.69819	13.70845	NA	NA	NA	NA
